"open","high","low","close","vwap","count","base_currency","base_issuer","base_volume","counter_currency","counter_issuer","counter_volume","open_time","close_time","start","buy_volume"
"0.036900369","0.038440189","0.028571429","0.029585799","0.033693875","1783","XRP","","8917098.73420401","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","300451.6132787297","2013-12-12T00:01:20Z","2013-12-14T23:59:40Z","2013-12-12T00:00:00Z","NaN"
"0.030030030","0.031000000","0.014285714","0.019417476","0.021482845","4171","XRP","","28400544.95559609","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","610124.5108067329","2013-12-15T00:00:40Z","2013-12-17T23:53:20Z","2013-12-15T00:00:00Z","NaN"
"0.019230769","0.027005131","0.012195122","0.022394043","0.019762106","4171","XRP","","19458349.27611599","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","384537.9603646876","2013-12-18T00:07:20Z","2013-12-20T23:59:50Z","2013-12-18T00:00:00Z","NaN"
"0.022391804","0.024063410","0.020000000","0.023590000","0.022396794","2472","XRP","","6691079.542464","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","149858.7277149124","2013-12-21T00:00:00Z","2013-12-23T23:56:00Z","2013-12-21T00:00:00Z","NaN"
"0.023474178","0.027410000","0.021739130","0.026312369","0.023238359","1913","XRP","","7174278.989634988","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","166718.4693380368","2013-12-24T00:01:00Z","2013-12-26T23:56:00Z","2013-12-24T00:00:00Z","NaN"
"0.027330000","0.033333333","0.024000000","0.026522547","0.027194318","2615","XRP","","6237562.865933996","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","169626.2680607178","2013-12-27T00:01:10Z","2013-12-29T23:58:30Z","2013-12-27T00:00:00Z","NaN"
"0.026522547","0.033167496","0.026315786","0.026315789","0.026990565","1405","XRP","","6146539.801745003","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","165898.5821850228","2013-12-30T00:01:00Z","2014-01-01T23:57:20Z","2013-12-30T00:00:00Z","NaN"
"0.026300000","0.029893489","0.025608195","0.026511135","0.026849055","1859","XRP","","5104763.157919989","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","137058.0691111289","2014-01-02T00:06:10Z","2014-01-04T23:51:30Z","2014-01-02T00:00:00Z","NaN"
"0.025839793","0.030000000","0.022779043","0.023292670","0.026143491","3037","XRP","","7000728.382712008","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","183023.478251892","2014-01-05T00:01:00Z","2014-01-07T23:58:20Z","2014-01-05T00:00:00Z","NaN"
"0.023292670","0.025000000","0.020000000","0.022395748","0.022140046","2846","XRP","","8612974.919997027","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","190691.6626394047","2014-01-08T00:02:50Z","2014-01-10T23:59:50Z","2014-01-08T00:00:00Z","NaN"
"0.022395748","0.023293986","0.020080000","0.021052632","0.022026661","2064","XRP","","6071130.481608992","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","133726.734388166","2014-01-11T00:07:30Z","2014-01-13T23:59:30Z","2014-01-11T00:00:00Z","NaN"
"0.021430000","0.022600000","0.020000000","0.021030494","0.021232142","2433","XRP","","4972959.912485987","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","105586.5895714915","2014-01-14T00:24:20Z","2014-01-16T23:57:40Z","2014-01-14T00:00:00Z","NaN"
"0.021032366","0.021500000","0.018208303","0.019230768","0.020262048","2535","XRP","","4267691.646102999","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","86472.17209431453","2014-01-17T00:01:40Z","2014-01-19T23:54:30Z","2014-01-17T00:00:00Z","NaN"
"0.019250000","0.020000000","0.017806268","0.018732000","0.019043775","2119","XRP","","5330038.132019002","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","101504.0493057195","2014-01-20T00:02:40Z","2014-01-22T23:56:50Z","2014-01-20T00:00:00Z","NaN"
"0.018643000","0.018946105","0.016000000","0.017857143","0.017791834","2020","XRP","","6422550.638070983","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","114268.9577519979","2014-01-23T00:07:20Z","2014-01-25T23:45:00Z","2014-01-23T00:00:00Z","NaN"
"0.017857143","0.020833333","0.017720128","0.020090000","0.019628031","2171","XRP","","4547258.453008997","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","89253.72901320239","2014-01-26T00:08:20Z","2014-01-28T23:55:40Z","2014-01-26T00:00:00Z","NaN"
"0.019550195","0.020366500","0.017720000","0.019800000","0.019589292","2126","XRP","","4005694.276661997","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","78468.71337409085","2014-01-29T00:00:30Z","2014-01-31T23:51:30Z","2014-01-29T00:00:00Z","NaN"
"0.019799990","0.021997360","0.018700000","0.020405919","0.020550977","1892","XRP","","4936416.493652999","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","101448.1829537761","2014-02-01T00:01:50Z","2014-02-03T23:59:00Z","2014-02-01T00:00:00Z","NaN"
"0.020405919","0.021923581","0.018910741","0.019468194","0.020143587","1929","XRP","","3459879.00891","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","69694.37290597956","2014-02-04T00:07:00Z","2014-02-06T23:39:50Z","2014-02-04T00:00:00Z","NaN"
"0.019630000","0.020000000","0.016676120","0.017950000","0.018158335","2144","XRP","","4314228.510323999","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","78339.20691041669","2014-02-07T00:04:10Z","2014-02-09T23:48:00Z","2014-02-07T00:00:00Z","NaN"
"0.018098009","0.018168423","0.016436555","0.017238407","0.017086998","3162","XRP","","6763225.936715974","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","115563.2301624444","2014-02-10T00:00:10Z","2014-02-12T23:31:50Z","2014-02-10T00:00:00Z","NaN"
"0.017229900","0.017735213","0.015153811","0.016420000","0.016082330","3741","XRP","","6757714.165428","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","108679.7863032676","2014-02-13T00:29:20Z","2014-02-15T23:20:00Z","2014-02-13T00:00:00Z","NaN"
"0.016499835","0.017720000","0.014280000","0.015600004","0.015622414","3054","XRP","","6854764.539462","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","107087.9710166311","2014-02-16T00:21:20Z","2014-02-18T23:58:50Z","2014-02-16T00:00:00Z","NaN"
"0.015600161","0.016700167","0.014520145","0.014996720","0.015786293","3982","XRP","","10067547.29250802","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","158929.2476488836","2014-02-19T00:19:20Z","2014-02-21T23:05:50Z","2014-02-19T00:00:00Z","NaN"
"0.014880001","0.016000000","0.013010000","0.013512027","0.014904390","2794","XRP","","4755279.991540002","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","70874.54530332444","2014-02-22T00:02:50Z","2014-02-24T23:58:20Z","2014-02-22T00:00:00Z","NaN"
"0.013510001","0.015000000","0.010691757","0.014400000","0.013140937","5661","XRP","","6184310.950396067","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","81267.6404825107","2014-02-25T00:08:40Z","2014-02-27T23:39:30Z","2014-02-25T00:00:00Z","NaN"
"0.014434180","0.014900000","0.013351135","0.013748488","0.014013519","2968","XRP","","5091682.593889007","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","71352.38979488304","2014-02-28T00:25:50Z","2014-03-02T23:58:40Z","2014-02-28T00:00:00Z","NaN"
"0.013661202","0.017853955","0.013590000","0.016313051","0.015618342","5478","XRP","","8648441.754463995","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","135074.3228292067","2014-03-03T00:00:10Z","2014-03-05T23:47:10Z","2014-03-03T00:00:00Z","NaN"
"0.016090161","0.016609633","0.013656846","0.014491304","0.015018263","2414","XRP","","7290603.702014008","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","109492.2014535558","2014-03-06T00:20:30Z","2014-03-08T23:51:00Z","2014-03-06T00:00:00Z","NaN"
"0.014491304","0.015310266","0.014000998","0.014300000","0.014625678","2202","XRP","","3749429.547275991","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","54837.94961546599","2014-03-09T00:58:50Z","2014-03-11T23:57:20Z","2014-03-09T00:00:00Z","NaN"
"0.014300000","0.014675668","0.014084507","0.014310246","0.014431536","1703","XRP","","2046905.764286002","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","29539.9951824529","2014-03-12T00:00:40Z","2014-03-14T23:34:50Z","2014-03-12T00:00:00Z","NaN"
"0.014492754","0.014700000","0.014212822","0.014379900","0.014391494","1177","XRP","","2085942.745121993","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","30019.83340890712","2014-03-15T00:34:30Z","2014-03-17T23:37:50Z","2014-03-15T00:00:00Z","NaN"
"0.014250000","0.014388489","0.013500000","0.013600000","0.013974170","1606","XRP","","3663449.565266001","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","51193.66774787031","2014-03-18T00:06:20Z","2014-03-20T23:59:50Z","2014-03-18T00:00:00Z","NaN"
"0.013669863","0.013799862","0.012030000","0.012503126","0.012847445","2635","XRP","","7214897.257403991","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","92692.99295106807","2014-03-21T00:11:00Z","2014-03-23T23:48:40Z","2014-03-21T00:00:00Z","NaN"
"0.012599728","0.013100000","0.012000000","0.012500000","0.012511423","2077","XRP","","5443217.272246988","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","68102.39351313746","2014-03-24T00:05:00Z","2014-03-26T23:58:30Z","2014-03-24T00:00:00Z","NaN"
"0.012500000","0.012546331","0.010307907","0.010390000","0.010968130","2374","XRP","","12091463.99604399","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","132620.75184298","2014-03-27T00:35:30Z","2014-03-29T23:59:20Z","2014-03-27T00:00:00Z","NaN"
"0.010390000","0.010399334","0.0085836910","0.0090149848","0.0092146236","2633","XRP","","10939163.026045","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","100800.2702741076","2014-03-30T00:00:20Z","2014-04-01T23:59:10Z","2014-03-30T00:00:00Z","NaN"
"0.0090147997","0.0094554609","0.0074322294","0.0081885850","0.0082429663","2731","XRP","","16784419.63645602","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","138353.4050900452","2014-04-02T00:00:50Z","2014-04-04T23:55:20Z","2014-04-02T00:00:00Z","NaN"
"0.0080800808","0.0085763293","0.0080710250","0.0081500000","0.0082497995","1731","XRP","","5411821.479960004","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","44646.44208008182","2014-04-05T00:05:10Z","2014-04-07T23:45:20Z","2014-04-05T00:00:00Z","NaN"
"0.0081055505","0.0083100000","0.0055000000","0.0059442788","0.0072947729","8174","XRP","","26501519.99208625","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","193322.5707545003","2014-04-08T00:43:10Z","2014-04-10T23:59:50Z","2014-04-08T00:00:00Z","NaN"
"0.0059442788","0.0070520265","0.0055000000","0.0059992801","0.0062493898","5354","XRP","","31241241.76640568","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","195238.6980407392","2014-04-11T00:00:00Z","2014-04-13T23:51:30Z","2014-04-11T00:00:00Z","NaN"
"0.0059500000","0.0079863351","0.0054508983","0.0066660001","0.0065820431","9498","XRP","","89846770.57897285","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","591375.3150183456","2014-04-14T01:09:30Z","2014-04-16T23:53:10Z","2014-04-14T00:00:00Z","NaN"
"0.0066225167","0.0066666667","0.0057800000","0.0062690000","0.0061995765","3514","XRP","","28079335.81192695","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","174079.9899951057","2014-04-17T00:22:50Z","2014-04-19T23:59:50Z","2014-04-17T00:00:00Z","NaN"
"0.0062690000","0.0063613232","0.0057836900","0.0059626641","0.0060560536","3567","XRP","","35319677.83794388","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","213897.8638402354","2014-04-20T00:00:00Z","2014-04-22T23:56:50Z","2014-04-20T00:00:00Z","NaN"
"0.0059907464","0.0061202534","0.0051150895","0.0055100000","0.0057864329","4866","XRP","","42633470.29940401","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","246695.7148937467","2014-04-23T00:19:50Z","2014-04-25T23:53:50Z","2014-04-23T00:00:00Z","NaN"
"0.0055096419","0.0055900000","0.0046302727","0.0052314936","0.0051180184","3793","XRP","","28989001.07753606","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","148366.2407958805","2014-04-26T00:01:00Z","2014-04-28T23:57:00Z","2014-04-26T00:00:00Z","NaN"
"0.0051905787","0.0055555556","0.0050000000","0.0053605905","0.0052935830","4165","XRP","","48311499.67682707","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","255740.9354734948","2014-04-29T00:12:10Z","2014-05-01T23:35:30Z","2014-04-29T00:00:00Z","NaN"
"0.0053709578","0.0054347826","0.0048309179","0.0050390702","0.0051371003","2977","XRP","","38821562.11118704","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","199430.2594432412","2014-05-02T00:12:50Z","2014-05-04T23:52:40Z","2014-05-02T00:00:00Z","NaN"
"0.0050100000","0.0069000000","0.0048201323","0.0060060024","0.0059339441","5642","XRP","","73319451.96103176","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","435073.529738063","2014-05-05T01:24:30Z","2014-05-07T23:59:50Z","2014-05-05T00:00:00Z","NaN"
"0.0059360035","0.0066100000","0.0054347826","0.0058572961","0.0059435064","5334","XRP","","43914344.49429487","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","261005.1864546955","2014-05-08T00:01:10Z","2014-05-10T23:33:20Z","2014-05-08T00:00:00Z","NaN"
"0.0057724569","0.0067294751","0.0057191540","0.0066800000","0.0060770861","3488","XRP","","34540847.70046301","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","209907.7052998911","2014-05-11T00:04:50Z","2014-05-13T23:51:50Z","2014-05-11T00:00:00Z","NaN"
"0.0066845351","0.0081208373","0.0064516545","0.0067567567","0.0070822398","5809","XRP","","84543280.05123922","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","598755.7807887499","2014-05-14T00:02:50Z","2014-05-16T23:59:50Z","2014-05-14T00:00:00Z","NaN"
"0.0067567567","0.0068626140","0.0056000000","0.0061013423","0.0060929735","5529","XRP","","62168054.53503093","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","378788.3116909423","2014-05-17T00:00:00Z","2014-05-19T23:42:30Z","2014-05-17T00:00:00Z","NaN"
"0.0062149379","0.0070640392","0.0021366001","0.0028690000","0.0047658075","16869","XRP","","263142561.6064382","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1254086.801039926","2014-05-20T00:07:10Z","2014-05-22T23:59:20Z","2014-05-20T00:00:00Z","NaN"
"0.0028690288","0.0040041613","0.0015457890","0.0038400000","0.0030934053","14544","XRP","","318099479.9921684","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","984010.6211603992","2014-05-23T00:00:10Z","2014-05-25T23:59:50Z","2014-05-23T00:00:00Z","NaN"
"0.0038400000","0.0060000000","0.0033559299","0.0051020918","0.0044794932","10821","XRP","","137408381.8881611","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","615519.9156564418","2014-05-26T00:01:40Z","2014-05-28T23:56:50Z","2014-05-26T00:00:00Z","NaN"
"0.0051812954","0.0051900000","0.0037500000","0.0039666399","0.0043617883","9050","XRP","","88512183.04910387","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","386071.4002948106","2014-05-29T00:01:00Z","2014-05-31T23:58:20Z","2014-05-29T00:00:00Z","NaN"
"0.0039686232","0.0047619048","0.0038339002","0.0044091551","0.0044022067","7168","XRP","","77804529.34017777","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","342511.6191564443","2014-06-01T00:06:00Z","2014-06-03T23:49:10Z","2014-06-01T00:00:00Z","NaN"
"0.0043845615","0.0044900000","0.0033333333","0.0039654215","0.0039065186","5570","XRP","","75839176.63320592","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","296267.1568922869","2014-06-04T00:00:50Z","2014-06-06T23:52:30Z","2014-06-04T00:00:00Z","NaN"
"0.0039654215","0.0043400000","0.0038453848","0.0042538652","0.0041158203","4267","XRP","","46748448.68138293","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","192408.2148185505","2014-06-07T00:13:50Z","2014-06-09T23:39:50Z","2014-06-07T00:00:00Z","NaN"
"0.0042918000","0.0046748056","0.0039000000","0.0040215233","0.0043728391","6177","XRP","","51914808.21089885","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","227015.1030818621","2014-06-10T00:03:00Z","2014-06-12T23:55:30Z","2014-06-10T00:00:00Z","NaN"
"0.0040215233","0.0042000000","0.0038700341","0.0041666667","0.0040215661","4150","XRP","","18902588.34591801","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","76018.00877426953","2014-06-13T00:03:00Z","2014-06-15T23:51:40Z","2014-06-13T00:00:00Z","NaN"
"0.0041981853","0.0043308340","0.0040324207","0.0042548937","0.0042070327","4389","XRP","","33320137.24790587","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","140178.9074225218","2014-06-16T00:08:40Z","2014-06-18T23:56:30Z","2014-06-16T00:00:00Z","NaN"
"0.0042548511","0.0042918455","0.0040000000","0.0041535696","0.0041227392","3207","XRP","","27696263.46005487","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","114184.4703225419","2014-06-19T00:15:50Z","2014-06-21T23:43:50Z","2014-06-19T00:00:00Z","NaN"
"0.0041666667","0.0042553191","0.0039399000","0.0040637934","0.0040993653","2836","XRP","","50631156.46266215","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","207555.6042159167","2014-06-22T00:40:00Z","2014-06-24T23:42:10Z","2014-06-22T00:00:00Z","NaN"
"0.0040636309","0.0041106039","0.0038758188","0.0039982826","0.0039796216","3117","XRP","","25936519.67599105","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","103217.5346834479","2014-06-25T00:17:20Z","2014-06-27T23:59:30Z","2014-06-25T00:00:00Z","NaN"
"0.0039996816","0.0040322581","0.0036500000","0.0037300000","0.0038375214","4847","XRP","","65096719.04789294","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","249810.0523073403","2014-06-28T00:16:10Z","2014-06-30T23:59:00Z","2014-06-28T00:00:00Z","NaN"
"0.0037300000","0.0038860607","0.0033099985","0.0033557047","0.0034743808","5811","XRP","","60469818.74368385","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","210095.1778415228","2014-07-01T00:02:30Z","2014-07-03T23:48:20Z","2014-07-01T00:00:00Z","NaN"
"0.0033400915","0.0033967940","0.0027247956","0.0028140998","0.0030997751","5719","XRP","","55637382.62305796","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","172463.3712606617","2014-07-04T00:25:40Z","2014-07-06T23:55:30Z","2014-07-04T00:00:00Z","NaN"
"0.0028140716","0.0039525692","0.0028042614","0.0038240535","0.0032691034","10371","XRP","","70221185.6285318","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","229560.3148034444","2014-07-07T00:00:30Z","2014-07-09T23:53:30Z","2014-07-07T00:00:00Z","NaN"
"0.0038240518","0.0044266646","0.0036010083","0.0042550057","0.0041116659","8100","XRP","","58549885.06793685","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","240737.5680085037","2014-07-10T00:00:20Z","2014-07-12T23:20:20Z","2014-07-10T00:00:00Z","NaN"
"0.0042575612","0.0045953521","0.0038880051","0.0045443892","0.0043748521","3771","XRP","","21067034.72218801","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","92165.1604856941","2014-07-13T00:49:30Z","2014-07-15T23:41:30Z","2014-07-13T00:00:00Z","NaN"
"0.0045507300","0.0068965517","0.0045302619","0.0061365615","0.0056649370","11680","XRP","","68483005.82447611","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","387951.9113899775","2014-07-16T00:33:20Z","2014-07-18T23:56:40Z","2014-07-16T00:00:00Z","NaN"
"0.0061960164","0.0062447876","0.0046866991","0.0053999976","0.0052605666","10075","XRP","","47653234.05915806","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","250683.0129602012","2014-07-19T00:00:20Z","2014-07-21T23:58:20Z","2014-07-19T00:00:00Z","NaN"
"0.0054285628","0.0063694268","0.0053500000","0.0059950671","0.0058880789","8712","XRP","","48824252.12664591","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","287481.0483843567","2014-07-22T00:03:00Z","2014-07-24T23:54:10Z","2014-07-22T00:00:00Z","NaN"
"0.0059963807","0.0062500000","0.0058007092","0.0060568652","0.0060109030","4267","XRP","","26177573.45869105","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","157350.8549836742","2014-07-25T00:05:30Z","2014-07-27T23:50:30Z","2014-07-25T00:00:00Z","NaN"
"0.0060910919","0.0062324712","0.0055100000","0.0055600000","0.0058826921","4714","XRP","","36726610.67593193","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","216051.3409546337","2014-07-28T00:23:40Z","2014-07-30T23:57:40Z","2014-07-28T00:00:00Z","NaN"
"0.0055519884","0.0058900000","0.0046948357","0.0052551941","0.0052383351","7666","XRP","","76958902.03978416","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","403136.5181560549","2014-07-31T00:00:20Z","2014-08-02T23:46:10Z","2014-07-31T00:00:00Z","NaN"
"0.0052356021","0.0054406964","0.0049456300","0.0051237894","0.0051428740","4126","XRP","","25344195.31486002","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","130342.0026586214","2014-08-03T00:03:40Z","2014-08-05T23:16:00Z","2014-08-03T00:00:00Z","NaN"
"0.0051427517","0.0055864902","0.0050820237","0.0054950481","0.0053321249","3613","XRP","","21166322.90481694","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","112861.4770448116","2014-08-06T01:22:50Z","2014-08-08T23:44:20Z","2014-08-06T00:00:00Z","NaN"
"0.0054925905","0.0054926856","0.0048136992","0.0050740401","0.0050975985","3590","XRP","","36977307.36730501","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","188495.4680183607","2014-08-09T00:04:50Z","2014-08-11T23:59:30Z","2014-08-09T00:00:00Z","NaN"
"0.0051091982","0.0055864902","0.0048133225","0.0053926100","0.0051684136","5310","XRP","","47630855.64032515","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","246175.9611127713","2014-08-12T00:01:00Z","2014-08-14T23:29:30Z","2014-08-12T00:00:00Z","NaN"
"0.0054141846","0.0055700000","0.0051000000","0.0052164268","0.0053432475","2077","XRP","","14339356.61428902","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","76618.73126836505","2014-08-15T00:07:10Z","2014-08-17T23:59:20Z","2014-08-15T00:00:00Z","NaN"
"0.0052134604","0.0054945055","0.0048217906","0.0053622385","0.0050362819","3236","XRP","","29074687.73923695","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","146428.3241415164","2014-08-18T00:00:30Z","2014-08-20T23:55:40Z","2014-08-18T00:00:00Z","NaN"
"0.0053214090","0.0053342903","0.0049837778","0.0050738755","0.0050706168","1789","XRP","","16422047.35672001","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","83269.90960376384","2014-08-21T00:23:10Z","2014-08-23T23:28:50Z","2014-08-21T00:00:00Z","NaN"
"0.0050615892","0.0052800000","0.0044033467","0.0049423885","0.0047997135","2831","XRP","","41271899.46589295","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","198093.2925192948","2014-08-24T00:30:30Z","2014-08-26T23:10:30Z","2014-08-24T00:00:00Z","NaN"
"0.0049423885","0.0051845629","0.0048956434","0.0050026686","0.0050320146","2036","XRP","","12207097.075762","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","61426.29014050188","2014-08-27T00:07:40Z","2014-08-29T22:03:40Z","2014-08-27T00:00:00Z","NaN"
"0.0050186196","0.0051000000","0.0047800000","0.0049529073","0.0049257302","1823","XRP","","14353003.24675499","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","70699.02167204318","2014-08-30T00:43:50Z","2014-09-01T23:55:10Z","2014-08-30T00:00:00Z","NaN"
"0.0049887875","0.0049957188","0.0045976037","0.0048308158","0.0047719282","3522","XRP","","15782011.722806","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","75310.62744269957","2014-09-02T01:05:00Z","2014-09-04T23:59:10Z","2014-09-02T00:00:00Z","NaN"
"0.0048308158","0.0048388250","0.0046019328","0.0047099948","0.0047578152","1021","XRP","","8760432.807329003","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","41680.52041372067","2014-09-05T00:02:50Z","2014-09-07T23:52:20Z","2014-09-05T00:00:00Z","NaN"
"0.0047173000","0.0048083947","0.0045614652","0.0047767577","0.0046580036","1851","XRP","","16847704.320617","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","78476.66687623716","2014-09-08T00:17:40Z","2014-09-10T21:51:00Z","2014-09-08T00:00:00Z","NaN"
"0.0047427909","0.0047880000","0.0045749582","0.0046330514","0.0046490036","1091","XRP","","15727667.187577","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","73117.98125798762","2014-09-11T00:00:40Z","2014-09-13T23:41:20Z","2014-09-11T00:00:00Z","NaN"
"0.0046644000","0.0052631579","0.0046629935","0.0051310140","0.0050366467","3824","XRP","","40694150.44765903","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","204962.0602274041","2014-09-14T00:16:10Z","2014-09-16T23:50:40Z","2014-09-14T00:00:00Z","NaN"
"0.0051310140","0.0057126395","0.0047267983","0.0048600000","0.0052718287","6133","XRP","","48762650.84533393","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","257068.3403835633","2014-09-17T00:10:00Z","2014-09-19T23:26:10Z","2014-09-17T00:00:00Z","NaN"
"0.0048491902","0.0048959693","0.0044451192","0.0045000000","0.0046411231","2632","XRP","","20746434.12864803","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","96286.75370426335","2014-09-20T00:28:40Z","2014-09-22T23:59:40Z","2014-09-20T00:00:00Z","NaN"
"0.0044778789","0.0052500000","0.0044759132","0.0045916019","0.0047767104","4372","XRP","","45710891.162514","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","218347.6884504328","2014-09-23T00:02:10Z","2014-09-25T23:57:30Z","2014-09-23T00:00:00Z","NaN"
